Odbor,Odbor SML,Oddělení,D-P,oPar,Pol,Nas,Zdr,ÚZ,ORJ,ORG,Typ položky,Organizace,Název ORG,Skutečnost 2018,Skutečnost 2019,Schválený 2020,Upravený k 30.9.2020,Skutečnost k 30.9.2020,Návrh 2021,fond,Název fondu
17,Odbor školství a sociálních věcí,170039,K,3111,6351,,,,127,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,MŠ Stromovka,Investiční příspěvek zřízeným PO,70000,20000,0,219361,219361,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3111,6351,,,,129,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,MŠ V zahradě,Investiční příspěvek zřízeným PO,,,0,179746,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3111,6351,,,,208,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Křižanská,Investiční příspěvek zřízeným PO,,,0,150000,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3111,6451,,,,109,21676000000,Jiné investiční transfery zřízeným příspěvkovým organizacím,MŠ Kamarád,Návratná finanční výpomoc  - MŠ,,,500000,0,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3111,6451,,,,114,21676000000,Jiné investiční transfery zřízeným příspěvkovým organizacím,MŠ Kytička,Návratná finanční výpomoc  - MŠ,,500000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6331,,,,218,21094000000,Investiční transfery státnímu rozpočtu,ZŠ Vrchlického,Investiční příspěvek zřízeným PO,179685,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,200,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Aloisina výšina,Investiční příspěvek zřízeným PO,230000,401000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,200,21836000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Aloisina výšina,"Příspěvek účelový - ""Přírodní zahrady""",,,,,,75000,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,202,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Broumovská,Investiční příspěvek zřízeným PO,86394,,0,48750,48750,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,203,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Česká,Investiční příspěvek zřízeným PO,145000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,207,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Kaplického,Investiční příspěvek zřízeným PO,,240000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,209,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Lesní,Investiční příspěvek zřízeným PO,100000,1017890,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,210,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Na Výběžku,Investiční příspěvek zřízeným PO,,327000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,211,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Nám.Míru,Investiční příspěvek zřízeným PO,102185,469603,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,213,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Sokolovská,Investiční příspěvek zřízeným PO,737061,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,215,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ U soudu,Investiční příspěvek zřízeným PO,,190000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,218,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Vrchlického,Investiční příspěvek zřízeným PO,,,0,146289,146289,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6351,,,,222,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,ZŠ Orlí,Investiční příspěvek zřízeným PO,,93412,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3113,6451,,,,200,20747000000,Jiné investiční transfery zřízeným příspěvkovým organizacím,ZŠ Aloisina výšina,Návratná finanční výpomoc ZŠ,,,0,100000,100000,325000,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3311,6351,,,,4,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,Divadlo F. X. Šaldy,Investiční příspěvek zřízeným PO,2500000,,0,414738,414738,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3311,6356,,,,4,21860000000,Jiné investiční transfery zřízeným příspěvkovým organizacím,Divadlo F. X. Šaldy,Divadlo F X Šaldy - Modernizace divadla - rekons,,,0,3900000,3900000,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3421,6351,,,,199,21094000000,Investiční transfery zřízeným příspěvkovým organizacím,DDM Větrník,Investiční příspěvek zřízeným PO,192000,3000000,1624300,916800,624300,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3741,6351,,,90992,3,21703000000,Investiční transfery zřízeným příspěvkovým organizacím,Zoologická zahrada,Elektromobil,,165000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,K,3741,6356,,,,2,21536000000,Jiné investiční transfery zřízeným příspěvkovým organizacím,Botanická zahrada,Dotace KÚ-Botanická zahrada-vozidlo,250000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3429,5331,,,,8,20026000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným PO - provoz,,,7691116,8119481,5816334,7739116,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3429,5331,,,,8,20028000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným PO - odpisy,,,267696,267696,200772,116352,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3429,5331,,,,8,21184000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným PO - Taxík Maxík,,,549167,549167,411867,549167,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3429,5336,,,,8,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,Komunitní středisko Kontakt,Pravidelné sportování seniorů,,,0,72427,72430,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,7,20026000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Centrum zdravot. a soc. péče,Neinvestiční příspěvky zřízeným PO - provoz,32562931,35504718,34925000,37620616,26193744,34925000,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,7,20028000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Centrum zdravot. a soc. péče,Neinvestiční příspěvky zřízeným PO - odpisy,958558,812551,885583,885583,664182,924571,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,7,21546000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Centrum zdravot. a soc. péče,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,23000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,7,21654000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Centrum zdravot. a soc. péče,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,300000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,8,20026000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,6963894,7691116,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,8,20028000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,267696,267696,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,8,21184000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,531000,549167,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,8,21464000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,160000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5331,,,,8,21546000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,Komunitní středisko Kontakt,Neinvestiční příspěvky zřízeným příspěvkovým organizacím,23000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5336,,,,8,20847000000,Neinvest.transfery zřízeným příspěvkovým organizacím,Komunitní středisko Kontakt,Neinvestiční transfery zřízeným příspěvkovým organizacím,,50000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5336,,,,8,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,Komunitní středisko Kontakt,Neinvestiční transfery zřízeným příspěvkovým organizacím,85935,201654,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5336,,,,8,21642000000,Neinvest.transfery zřízeným příspěvkovým organizacím,Komunitní středisko Kontakt,Neinvestiční transfery zřízeným příspěvkovým organizacím,50000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5336,,,13305,7,20780000000,Neinvest.transfery zřízeným příspěvkovým organizacím,Centrum zdravot. a soc. péče,Příspěvek na sociální služby,8400000,8854000,0,10050000,10050000,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3599,5336,,,13351,7,21874000000,Neinvest.transfery zřízeným příspěvkovým organizacím,Centrum zdravot. a soc. péče,Odměny zaměstnanců sociál.služeb - COVID 19,,,0,2746526,2746526,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,3632,5192,,,,1,20360000000,Poskytnuté náhrady,SML,Poskytnuté náhrady,232240,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4343,5901,,,,1,20393000000,Nespecifikované rezervy,SML,Nespecifikované rezervy,,,50000,50000,,50000,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4349,5229,,,,1,20362000000,Ostatní neinv.transfery nezisk.a podob.organizacím,SML,Nové projekty - podíl obce,,,15000,15000,,15000,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4357,5339,,,,1,20363000000,Neinvestiční transfery cizím příspěvkovým organ.,SML,Neinvestiční transfery cizím příspěvkovým organizacím,310000,310000,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5134,,,,1,21408002800,"Prádlo, oděv a obuv",SML,Kontaktní sociální práce,,1136,0,300,285,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5134,,,,1,21409002800,"Prádlo, oděv a obuv",SML,Asistenti prevence kriminality,,1284,0,5000,771,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5134,104,1,13013,1,21408002800,"Prádlo, oděv a obuv",SML,Kontaktní sociální práce Liberec 2018-2020,,2273,0,618,570,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5134,104,1,13013,1,21409002800,"Prádlo, oděv a obuv",SML,Asistenti prevence kriminality,,2568,0,2194,1541,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5134,104,5,13013,1,21408002800,"Prádlo, oděv a obuv",SML,Kontaktní sociální práce Liberec 2018-2020,,19319,0,5247,4841,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5134,104,5,13013,1,21409002800,"Prádlo, oděv a obuv",SML,Asistenti prevence kriminality,,21830,0,18647,13099,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,,,,1,21408002800,Drobný hmotný dlouhodobý majetek,SML,Kontaktní sociální práce,,1321,0,2000,1198,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,,,,1,21408002900,Drobný hmotný dlouhodobý majetek,SML,Drobný hmotný dlouhodobý majetek,,1221,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,,,,1,21409002900,Drobný hmotný dlouhodobý majetek,SML,Asistenti prevence kriminality,,221,0,3068,1460,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,1,13013,1,21408002800,Drobný hmotný dlouhodobý majetek,SML,Kontaktní sociální práce Liberec 2018-2020,,2641,0,2751,2395,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,1,13013,1,21408002900,Drobný hmotný dlouhodobý majetek,SML,Kontaktní sociální práce Liberec 2018-2020,,2443,0,4312,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,1,13013,1,21409002800,Drobný hmotný dlouhodobý majetek,SML,Asistenti prevence kriminality,,,0,33,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,1,13013,1,21409002900,Drobný hmotný dlouhodobý majetek,SML,Asistenti prevence kriminality,,442,0,3503,2919,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,5,13013,1,21408002800,Drobný hmotný dlouhodobý majetek,SML,Kontaktní sociální práce Liberec 2018-2020,,22449,0,23380,20357,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,5,13013,1,21408002900,Drobný hmotný dlouhodobý majetek,SML,Kontaktní sociální práce Liberec 2018-2020,,20764,0,36646,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,5,13013,1,21409002800,Drobný hmotný dlouhodobý majetek,SML,Asistenti prevence kriminality,,,0,177,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5137,104,5,13013,1,21409002900,Drobný hmotný dlouhodobý majetek,SML,Asistenti prevence kriminality,,3756,0,29078,24813,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,,,,1,21408002800,Nákup materiálu j.n,SML,Kontaktní sociální práce,,1159,0,17970,851,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,,,,1,21408002900,Nákup materiálu j.n,SML,Kontaktní sociální práce,,261,0,0,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,,,,1,21409002800,Nákup materiálu j.n,SML,Asistenti prevence kriminality,,719,0,15000,707,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,,,,1,21409002900,Nákup materiálu j.n,SML,Asistenti prevence kriminality,,108,0,15438,1143,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,1,13013,1,21408002800,Nákup materiálu j.n,SML,Kontaktní sociální práce Liberec 2018-2020,,2318,0,1703,1703,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,1,13013,1,21408002900,Nákup materiálu j.n,SML,Kontaktní sociální práce Liberec 2018-2020,,522,0,365,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,1,13013,1,21409002800,Nákup materiálu j.n,SML,Asistenti prevence kriminality,,1439,0,1414,1414,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,1,13013,1,21409002900,Nákup materiálu j.n,SML,Asistenti prevence kriminality,,216,0,2287,2286,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,5,13013,1,21408002800,Nákup materiálu j.n,SML,Kontaktní sociální práce Liberec 2018-2020,,19704,0,14473,14472,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,5,13013,1,21408002900,Nákup materiálu j.n,SML,Kontaktní sociální práce Liberec 2018-2020,,4438,0,5763,,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,5,13013,1,21409002800,Nákup materiálu j.n,SML,Asistenti prevence kriminality,,12231,0,12019,12018,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5139,104,5,13013,1,21409002900,Nákup materiálu j.n,SML,Asistenti prevence kriminality,,1838,0,19445,19435,,0,bez fondu
17,Odbor školství a sociálních věcí,170040,B,4378,5162,,,,1,21409002900,Služby elektronických komunikací ,SML,Asistenti prevence kriminality,,894,0,6000,1700,,0,bez fondu
